service_id,date,exception_type
JUNE22-D02CAR-1_Weekday-SANTHA0,20220818,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220819,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220819,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220819,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220819,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220819,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220822,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220822,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220822,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220822,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220822,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220823,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220823,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220823,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220823,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220823,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220824,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220824,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220824,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220824,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220824,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220825,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220825,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220825,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220825,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220825,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220826,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220826,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220826,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220826,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220826,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220829,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220829,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220829,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220829,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220829,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220830,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220830,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220830,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220830,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220830,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220831,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220831,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220831,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220831,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220831,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220901,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220901,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220901,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220901,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220901,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220902,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220902,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220902,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220902,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220902,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220906,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220906,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220906,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220906,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220906,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220907,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220907,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220907,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220907,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220907,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220908,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220908,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220908,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220908,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220908,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220909,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220909,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220909,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220909,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220909,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220912,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220912,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220912,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220912,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220912,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220913,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220913,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220913,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220913,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220913,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220914,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220914,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220914,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220914,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220914,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220915,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220915,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220915,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220915,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220915,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220916,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220916,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220916,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220916,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220916,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220919,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220919,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220919,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220919,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220919,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220920,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220920,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220920,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220920,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220920,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220921,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220921,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220921,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220921,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220921,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220922,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220922,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220922,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220922,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220922,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220923,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220923,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220923,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220923,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220923,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220926,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220926,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220926,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220926,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220926,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220926,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220927,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220927,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220927,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220927,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220927,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220928,2
